"country","category_name","month","video_count","avg_engagement_rate"
"India","Autos & Vehicles","2020-08-01 00:00:00",27,0.0333
"India","Autos & Vehicles","2020-09-01 00:00:00",46,0.0324
"India","Autos & Vehicles","2020-10-01 00:00:00",18,0.0196
"India","Autos & Vehicles","2020-11-01 00:00:00",36,0.0287
"India","Autos & Vehicles","2020-12-01 00:00:00",17,0.0939
"India","Autos & Vehicles","2021-01-01 00:00:00",36,0.0535
"India","Autos & Vehicles","2021-02-01 00:00:00",18,0.0347
"India","Autos & Vehicles","2021-03-01 00:00:00",26,0.0431
"India","Autos & Vehicles","2021-04-01 00:00:00",24,0.0546
"India","Autos & Vehicles","2021-05-01 00:00:00",10,0.0709
"India","Autos & Vehicles","2021-06-01 00:00:00",71,0.0440
"India","Autos & Vehicles","2021-07-01 00:00:00",26,0.0532
"India","Autos & Vehicles","2021-08-01 00:00:00",52,0.0290
"India","Autos & Vehicles","2021-09-01 00:00:00",38,0.0499
"India","Autos & Vehicles","2021-10-01 00:00:00",55,0.0701
"India","Autos & Vehicles","2021-11-01 00:00:00",54,0.0512
"India","Autos & Vehicles","2021-12-01 00:00:00",43,0.0457
"India","Autos & Vehicles","2022-01-01 00:00:00",52,0.0525
"India","Autos & Vehicles","2022-02-01 00:00:00",23,0.0723
"India","Autos & Vehicles","2022-03-01 00:00:00",15,0.0279
"India","Autos & Vehicles","2022-04-01 00:00:00",38,0.0358
"India","Autos & Vehicles","2022-05-01 00:00:00",26,0.0468
"India","Autos & Vehicles","2022-06-01 00:00:00",37,0.0299
"India","Autos & Vehicles","2022-07-01 00:00:00",50,0.0354
"India","Autos & Vehicles","2022-08-01 00:00:00",26,0.0655
"India","Autos & Vehicles","2022-09-01 00:00:00",20,0.0390
"India","Autos & Vehicles","2022-10-01 00:00:00",36,0.0407
"India","Autos & Vehicles","2022-11-01 00:00:00",40,0.0253
"India","Autos & Vehicles","2022-12-01 00:00:00",34,0.0213
"India","Autos & Vehicles","2023-01-01 00:00:00",42,0.0275
"India","Autos & Vehicles","2023-02-01 00:00:00",37,0.0251
"India","Autos & Vehicles","2023-03-01 00:00:00",44,0.0327
"India","Autos & Vehicles","2023-04-01 00:00:00",21,0.0105
"India","Autos & Vehicles","2023-05-01 00:00:00",34,0.0258
"India","Autos & Vehicles","2023-06-01 00:00:00",47,0.0471
"India","Autos & Vehicles","2023-07-01 00:00:00",72,0.0218
"India","Autos & Vehicles","2023-08-01 00:00:00",24,0.0205
"India","Autos & Vehicles","2023-09-01 00:00:00",66,0.0213
"India","Autos & Vehicles","2023-10-01 00:00:00",30,0.0269
"India","Autos & Vehicles","2023-11-01 00:00:00",21,0.0195
"India","Autos & Vehicles","2023-12-01 00:00:00",29,0.0105
"India","Autos & Vehicles","2024-01-01 00:00:00",54,0.0226
"India","Autos & Vehicles","2024-02-01 00:00:00",41,0.0118
"India","Autos & Vehicles","2024-03-01 00:00:00",28,0.0112
"India","Autos & Vehicles","2024-04-01 00:00:00",13,0.0179
"India","Comedy","2020-08-01 00:00:00",304,0.0963
"India","Comedy","2020-09-01 00:00:00",599,0.0809
"India","Comedy","2020-10-01 00:00:00",493,0.1012
"India","Comedy","2020-11-01 00:00:00",395,0.0931
"India","Comedy","2020-12-01 00:00:00",481,0.1012
"India","Comedy","2021-01-01 00:00:00",534,0.0810
"India","Comedy","2021-02-01 00:00:00",373,0.0864
"India","Comedy","2021-03-01 00:00:00",432,0.0854
"India","Comedy","2021-04-01 00:00:00",355,0.0861
"India","Comedy","2021-05-01 00:00:00",372,0.1030
"India","Comedy","2021-06-01 00:00:00",726,0.0686
"India","Comedy","2021-07-01 00:00:00",446,0.0726
"India","Comedy","2021-08-01 00:00:00",416,0.0875
"India","Comedy","2021-09-01 00:00:00",356,0.0852
"India","Comedy","2021-10-01 00:00:00",389,0.0681
"India","Comedy","2021-11-01 00:00:00",349,0.0632
"India","Comedy","2021-12-01 00:00:00",399,0.0605
"India","Comedy","2022-01-01 00:00:00",482,0.0564
"India","Comedy","2022-02-01 00:00:00",551,0.0819
"India","Comedy","2022-03-01 00:00:00",637,0.0802
"India","Comedy","2022-04-01 00:00:00",589,0.0627
"India","Comedy","2022-05-01 00:00:00",560,0.0762
"India","Comedy","2022-06-01 00:00:00",528,0.0664
"India","Comedy","2022-07-01 00:00:00",558,0.0579
"India","Comedy","2022-08-01 00:00:00",596,0.0712
"India","Comedy","2022-09-01 00:00:00",562,0.0588
"India","Comedy","2022-10-01 00:00:00",380,0.0814
"India","Comedy","2022-11-01 00:00:00",319,0.0620
"India","Comedy","2022-12-01 00:00:00",280,0.0694
"India","Comedy","2023-01-01 00:00:00",295,0.0663
"India","Comedy","2023-02-01 00:00:00",293,0.1003
"India","Comedy","2023-03-01 00:00:00",391,0.0771
"India","Comedy","2023-04-01 00:00:00",255,0.0610
"India","Comedy","2023-05-01 00:00:00",364,0.0589
"India","Comedy","2023-06-01 00:00:00",318,0.0818
"India","Comedy","2023-07-01 00:00:00",369,0.0827
"India","Comedy","2023-08-01 00:00:00",291,0.0566
"India","Comedy","2023-09-01 00:00:00",226,0.0618
"India","Comedy","2023-10-01 00:00:00",235,0.0664
"India","Comedy","2023-11-01 00:00:00",295,0.0784
"India","Comedy","2023-12-01 00:00:00",391,0.0838
"India","Comedy","2024-01-01 00:00:00",274,0.0642
"India","Comedy","2024-02-01 00:00:00",280,0.0712
"India","Comedy","2024-03-01 00:00:00",290,0.0657
"India","Comedy","2024-04-01 00:00:00",127,0.0612
"India","Education","2020-08-01 00:00:00",101,0.0535
"India","Education","2020-09-01 00:00:00",78,0.0481
"India","Education","2020-10-01 00:00:00",77,0.0565
"India","Education","2020-11-01 00:00:00",99,0.0316
"India","Education","2020-12-01 00:00:00",131,0.0674
"India","Education","2021-01-01 00:00:00",118,0.0630
"India","Education","2021-02-01 00:00:00",85,0.0760
"India","Education","2021-03-01 00:00:00",132,0.0430
"India","Education","2021-04-01 00:00:00",110,0.0528
"India","Education","2021-05-01 00:00:00",82,0.0483
"India","Education","2021-06-01 00:00:00",162,0.0448
"India","Education","2021-07-01 00:00:00",139,0.0312
"India","Education","2021-08-01 00:00:00",119,0.0124
"India","Education","2021-09-01 00:00:00",191,0.0698
"India","Education","2021-10-01 00:00:00",187,0.0770
"India","Education","2021-11-01 00:00:00",226,0.0655
"India","Education","2021-12-01 00:00:00",214,0.0956
"India","Education","2022-01-01 00:00:00",173,0.0949
"India","Education","2022-02-01 00:00:00",84,0.0744
"India","Education","2022-03-01 00:00:00",148,0.0562
"India","Education","2022-04-01 00:00:00",138,0.0837
"India","Education","2022-05-01 00:00:00",161,0.0695
"India","Education","2022-06-01 00:00:00",153,0.0614
"India","Education","2022-07-01 00:00:00",103,0.0411
"India","Education","2022-08-01 00:00:00",172,0.0706
"India","Education","2022-09-01 00:00:00",128,0.0703
"India","Education","2022-10-01 00:00:00",135,0.0681
"India","Education","2022-11-01 00:00:00",125,0.0564
"India","Education","2022-12-01 00:00:00",142,0.0436
"India","Education","2023-01-01 00:00:00",135,0.0554
"India","Education","2023-02-01 00:00:00",178,0.0583
"India","Education","2023-03-01 00:00:00",167,0.0665
"India","Education","2023-04-01 00:00:00",73,0.0616
"India","Education","2023-05-01 00:00:00",143,0.0524
"India","Education","2023-06-01 00:00:00",152,0.0570
"India","Education","2023-07-01 00:00:00",127,0.0696
"India","Education","2023-08-01 00:00:00",142,0.0587
"India","Education","2023-09-01 00:00:00",121,0.0613
"India","Education","2023-10-01 00:00:00",129,0.0605
"India","Education","2023-11-01 00:00:00",146,0.0441
"India","Education","2023-12-01 00:00:00",109,0.0413
"India","Education","2024-01-01 00:00:00",154,0.0716
"India","Education","2024-02-01 00:00:00",132,0.0654
"India","Education","2024-03-01 00:00:00",101,0.0668
"India","Education","2024-04-01 00:00:00",33,0.0777
"India","Entertainment","2020-08-01 00:00:00",1444,0.0385
"India","Entertainment","2020-09-01 00:00:00",2238,0.0495
"India","Entertainment","2020-10-01 00:00:00",2535,0.0374
"India","Entertainment","2020-11-01 00:00:00",2089,0.0386
"India","Entertainment","2020-12-01 00:00:00",2293,0.0426
"India","Entertainment","2021-01-01 00:00:00",2342,0.0448
"India","Entertainment","2021-02-01 00:00:00",2026,0.0434
"India","Entertainment","2021-03-01 00:00:00",2286,0.0388
"India","Entertainment","2021-04-01 00:00:00",2312,0.0382
"India","Entertainment","2021-05-01 00:00:00",1788,0.0381
"India","Entertainment","2021-06-01 00:00:00",3518,0.0415
"India","Entertainment","2021-07-01 00:00:00",2752,0.0371
"India","Entertainment","2021-08-01 00:00:00",2313,0.0413
"India","Entertainment","2021-09-01 00:00:00",2327,0.0485
"India","Entertainment","2021-10-01 00:00:00",2181,0.0471
"India","Entertainment","2021-11-01 00:00:00",2043,0.0598
"India","Entertainment","2021-12-01 00:00:00",2084,0.0539
"India","Entertainment","2022-01-01 00:00:00",2282,0.0549
"India","Entertainment","2022-02-01 00:00:00",2116,0.0545
"India","Entertainment","2022-03-01 00:00:00",2020,0.0537
"India","Entertainment","2022-04-01 00:00:00",2225,0.0539
"India","Entertainment","2022-05-01 00:00:00",2186,0.0488
"India","Entertainment","2022-06-01 00:00:00",2010,0.0535
"India","Entertainment","2022-07-01 00:00:00",1915,0.0506
"India","Entertainment","2022-08-01 00:00:00",2109,0.0555
"India","Entertainment","2022-09-01 00:00:00",2004,0.0539
"India","Entertainment","2022-10-01 00:00:00",2167,0.0353
"India","Entertainment","2022-11-01 00:00:00",2153,0.0247
"India","Entertainment","2022-12-01 00:00:00",2079,0.0356
"India","Entertainment","2023-01-01 00:00:00",2331,0.0427
"India","Entertainment","2023-02-01 00:00:00",2134,0.0319
"India","Entertainment","2023-03-01 00:00:00",2282,0.0289
"India","Entertainment","2023-04-01 00:00:00",2361,0.0322
"India","Entertainment","2023-05-01 00:00:00",2360,0.0294
"India","Entertainment","2023-06-01 00:00:00",2288,0.0288
"India","Entertainment","2023-07-01 00:00:00",2242,0.0309
"India","Entertainment","2023-08-01 00:00:00",2303,0.0360
"India","Entertainment","2023-09-01 00:00:00",1967,0.0330
"India","Entertainment","2023-10-01 00:00:00",2279,0.0365
"India","Entertainment","2023-11-01 00:00:00",2058,0.0317
"India","Entertainment","2023-12-01 00:00:00",2103,0.0361
"India","Entertainment","2024-01-01 00:00:00",2213,0.0353
"India","Entertainment","2024-02-01 00:00:00",2269,0.0321
"India","Entertainment","2024-03-01 00:00:00",2138,0.0295
"India","Entertainment","2024-04-01 00:00:00",1099,0.0299
"India","Film & Animation","2020-08-01 00:00:00",44,0.0387
"India","Film & Animation","2020-09-01 00:00:00",56,0.0448
"India","Film & Animation","2020-10-01 00:00:00",106,0.0288
"India","Film & Animation","2020-11-01 00:00:00",99,0.0575
"India","Film & Animation","2020-12-01 00:00:00",69,0.0184
"India","Film & Animation","2021-01-01 00:00:00",153,0.0528
"India","Film & Animation","2021-02-01 00:00:00",146,0.0424
"India","Film & Animation","2021-03-01 00:00:00",222,0.0301
"India","Film & Animation","2021-04-01 00:00:00",152,0.0352
"India","Film & Animation","2021-05-01 00:00:00",60,0.0353
"India","Film & Animation","2021-06-01 00:00:00",103,0.0283
"India","Film & Animation","2021-07-01 00:00:00",98,0.0353
"India","Film & Animation","2021-08-01 00:00:00",193,0.0259
"India","Film & Animation","2021-09-01 00:00:00",72,0.0343
"India","Film & Animation","2021-10-01 00:00:00",151,0.0371
"India","Film & Animation","2021-11-01 00:00:00",120,0.0382
"India","Film & Animation","2021-12-01 00:00:00",122,0.0556
"India","Film & Animation","2022-01-01 00:00:00",121,0.0446
"India","Film & Animation","2022-02-01 00:00:00",126,0.0315
"India","Film & Animation","2022-03-01 00:00:00",205,0.0334
"India","Film & Animation","2022-04-01 00:00:00",107,0.0396
"India","Film & Animation","2022-05-01 00:00:00",219,0.0254
"India","Film & Animation","2022-06-01 00:00:00",128,0.0226
"India","Film & Animation","2022-07-01 00:00:00",169,0.0346
"India","Film & Animation","2022-08-01 00:00:00",109,0.0563
"India","Film & Animation","2022-09-01 00:00:00",143,0.0359
"India","Film & Animation","2022-10-01 00:00:00",220,0.0298
"India","Film & Animation","2022-11-01 00:00:00",106,0.0349
"India","Film & Animation","2022-12-01 00:00:00",170,0.0255
"India","Film & Animation","2023-01-01 00:00:00",236,0.0348
"India","Film & Animation","2023-02-01 00:00:00",154,0.0237
"India","Film & Animation","2023-03-01 00:00:00",113,0.0221
"India","Film & Animation","2023-04-01 00:00:00",203,0.0173
"India","Film & Animation","2023-05-01 00:00:00",214,0.0210
"India","Film & Animation","2023-06-01 00:00:00",164,0.0189
"India","Film & Animation","2023-07-01 00:00:00",220,0.0207
"India","Film & Animation","2023-08-01 00:00:00",180,0.0203
"India","Film & Animation","2023-09-01 00:00:00",169,0.0186
"India","Film & Animation","2023-10-01 00:00:00",188,0.0376
"India","Film & Animation","2023-11-01 00:00:00",162,0.0274
"India","Film & Animation","2023-12-01 00:00:00",158,0.0329
"India","Film & Animation","2024-01-01 00:00:00",169,0.0250
"India","Film & Animation","2024-02-01 00:00:00",169,0.0188
"India","Film & Animation","2024-03-01 00:00:00",149,0.0141
"India","Film & Animation","2024-04-01 00:00:00",54,0.0395
"India","Gaming","2020-08-01 00:00:00",33,0.0833
"India","Gaming","2020-09-01 00:00:00",99,0.0579
"India","Gaming","2020-10-01 00:00:00",48,0.0831
"India","Gaming","2020-11-01 00:00:00",97,0.0957
"India","Gaming","2020-12-01 00:00:00",92,0.0753
"India","Gaming","2021-01-01 00:00:00",64,0.1379
"India","Gaming","2021-02-01 00:00:00",79,0.0807
"India","Gaming","2021-03-01 00:00:00",120,0.0947
"India","Gaming","2021-04-01 00:00:00",155,0.0799
"India","Gaming","2021-05-01 00:00:00",181,0.0676
"India","Gaming","2021-06-01 00:00:00",457,0.0906
"India","Gaming","2021-07-01 00:00:00",226,0.1024
"India","Gaming","2021-08-01 00:00:00",234,0.0980
"India","Gaming","2021-09-01 00:00:00",474,0.1052
"India","Gaming","2021-10-01 00:00:00",549,0.0861
"India","Gaming","2021-11-01 00:00:00",475,0.0869
"India","Gaming","2021-12-01 00:00:00",548,0.0906
"India","Gaming","2022-01-01 00:00:00",590,0.0914
"India","Gaming","2022-02-01 00:00:00",399,0.0969
"India","Gaming","2022-03-01 00:00:00",448,0.0923
"India","Gaming","2022-04-01 00:00:00",487,0.0904
"India","Gaming","2022-05-01 00:00:00",530,0.1088
"India","Gaming","2022-06-01 00:00:00",545,0.1047
"India","Gaming","2022-07-01 00:00:00",397,0.1046
"India","Gaming","2022-08-01 00:00:00",376,0.1029
"India","Gaming","2022-09-01 00:00:00",315,0.0862
"India","Gaming","2022-10-01 00:00:00",443,0.0814
"India","Gaming","2022-11-01 00:00:00",370,0.0827
"India","Gaming","2022-12-01 00:00:00",443,0.0749
"India","Gaming","2023-01-01 00:00:00",363,0.0731
"India","Gaming","2023-02-01 00:00:00",295,0.0845
"India","Gaming","2023-03-01 00:00:00",377,0.0738
"India","Gaming","2023-04-01 00:00:00",335,0.0784
"India","Gaming","2023-05-01 00:00:00",396,0.0739
"India","Gaming","2023-06-01 00:00:00",472,0.0770
"India","Gaming","2023-07-01 00:00:00",327,0.0644
"India","Gaming","2023-08-01 00:00:00",358,0.0716
"India","Gaming","2023-09-01 00:00:00",325,0.0776
"India","Gaming","2023-10-01 00:00:00",346,0.0732
"India","Gaming","2023-11-01 00:00:00",305,0.0659
"India","Gaming","2023-12-01 00:00:00",342,0.0791
"India","Gaming","2024-01-01 00:00:00",341,0.0818
"India","Gaming","2024-02-01 00:00:00",294,0.0695
"India","Gaming","2024-03-01 00:00:00",375,0.0527
"India","Gaming","2024-04-01 00:00:00",210,0.0418
"India","Howto & Style","2020-08-01 00:00:00",199,0.0634
"India","Howto & Style","2020-09-01 00:00:00",255,0.0474
"India","Howto & Style","2020-10-01 00:00:00",197,0.0347
"India","Howto & Style","2020-11-01 00:00:00",201,0.0493
"India","Howto & Style","2020-12-01 00:00:00",238,0.0361
"India","Howto & Style","2021-01-01 00:00:00",200,0.0427
"India","Howto & Style","2021-02-01 00:00:00",144,0.0526
"India","Howto & Style","2021-03-01 00:00:00",260,0.0384
"India","Howto & Style","2021-04-01 00:00:00",165,0.0438
"India","Howto & Style","2021-05-01 00:00:00",137,0.0495
"India","Howto & Style","2021-06-01 00:00:00",276,0.0518
"India","Howto & Style","2021-07-01 00:00:00",156,0.0580
"India","Howto & Style","2021-08-01 00:00:00",124,0.0613
"India","Howto & Style","2021-09-01 00:00:00",164,0.0646
"India","Howto & Style","2021-10-01 00:00:00",188,0.0413
"India","Howto & Style","2021-11-01 00:00:00",188,0.0462
"India","Howto & Style","2021-12-01 00:00:00",208,0.0709
"India","Howto & Style","2022-01-01 00:00:00",170,0.0790
"India","Howto & Style","2022-02-01 00:00:00",149,0.0778
"India","Howto & Style","2022-03-01 00:00:00",160,0.0661
"India","Howto & Style","2022-04-01 00:00:00",193,0.0615
"India","Howto & Style","2022-05-01 00:00:00",144,0.0553
"India","Howto & Style","2022-06-01 00:00:00",167,0.0715
"India","Howto & Style","2022-07-01 00:00:00",223,0.0642
"India","Howto & Style","2022-08-01 00:00:00",241,0.0724
"India","Howto & Style","2022-09-01 00:00:00",237,0.0589
"India","Howto & Style","2022-10-01 00:00:00",161,0.0433
"India","Howto & Style","2022-11-01 00:00:00",155,0.0333
"India","Howto & Style","2022-12-01 00:00:00",208,0.0327
"India","Howto & Style","2023-01-01 00:00:00",226,0.0256
"India","Howto & Style","2023-02-01 00:00:00",134,0.0341
"India","Howto & Style","2023-03-01 00:00:00",192,0.0325
"India","Howto & Style","2023-04-01 00:00:00",172,0.0263
"India","Howto & Style","2023-05-01 00:00:00",133,0.0365
"India","Howto & Style","2023-06-01 00:00:00",177,0.0292
"India","Howto & Style","2023-07-01 00:00:00",162,0.0252
"India","Howto & Style","2023-08-01 00:00:00",138,0.0262
"India","Howto & Style","2023-09-01 00:00:00",155,0.0334
"India","Howto & Style","2023-10-01 00:00:00",157,0.0377
"India","Howto & Style","2023-11-01 00:00:00",188,0.0327
"India","Howto & Style","2023-12-01 00:00:00",169,0.0307
"India","Howto & Style","2024-01-01 00:00:00",152,0.0241
"India","Howto & Style","2024-02-01 00:00:00",179,0.0323
"India","Howto & Style","2024-03-01 00:00:00",168,0.0306
"India","Howto & Style","2024-04-01 00:00:00",55,0.0484
"India","Music","2020-08-01 00:00:00",803,0.0829
"India","Music","2020-09-01 00:00:00",1013,0.0701
"India","Music","2020-10-01 00:00:00",1072,0.0660
"India","Music","2020-11-01 00:00:00",1116,0.0694
"India","Music","2020-12-01 00:00:00",810,0.0417
"India","Music","2021-01-01 00:00:00",902,0.0702
"India","Music","2021-02-01 00:00:00",804,0.0487
"India","Music","2021-03-01 00:00:00",1167,0.0491
"India","Music","2021-04-01 00:00:00",816,0.0569
"India","Music","2021-05-01 00:00:00",606,0.0611
"India","Music","2021-06-01 00:00:00",1162,0.0654
"India","Music","2021-07-01 00:00:00",876,0.0545
"India","Music","2021-08-01 00:00:00",962,0.0419
"India","Music","2021-09-01 00:00:00",949,0.0738
"India","Music","2021-10-01 00:00:00",786,0.0599
"India","Music","2021-11-01 00:00:00",789,0.0487
"India","Music","2021-12-01 00:00:00",666,0.0483
"India","Music","2022-01-01 00:00:00",614,0.0402
"India","Music","2022-02-01 00:00:00",596,0.0399
"India","Music","2022-03-01 00:00:00",664,0.0483
"India","Music","2022-04-01 00:00:00",593,0.0466
"India","Music","2022-05-01 00:00:00",572,0.0504
"India","Music","2022-06-01 00:00:00",471,0.0945
"India","Music","2022-07-01 00:00:00",568,0.0575
"India","Music","2022-08-01 00:00:00",503,0.0705
"India","Music","2022-09-01 00:00:00",468,0.0504
"India","Music","2022-10-01 00:00:00",794,0.0442
"India","Music","2022-11-01 00:00:00",883,0.0436
"India","Music","2022-12-01 00:00:00",730,0.0423
"India","Music","2023-01-01 00:00:00",697,0.0383
"India","Music","2023-02-01 00:00:00",650,0.0305
"India","Music","2023-03-01 00:00:00",761,0.0579
"India","Music","2023-04-01 00:00:00",606,0.0637
"India","Music","2023-05-01 00:00:00",624,0.0283
"India","Music","2023-06-01 00:00:00",582,0.0453
"India","Music","2023-07-01 00:00:00",670,0.0649
"India","Music","2023-08-01 00:00:00",630,0.0593
"India","Music","2023-09-01 00:00:00",705,0.0620
